levels(as.factor(full_data$species))

Conasprella arcuata
Conasprella lucida
Conasprella perplexa
Conasprella tornata
Conasprella ximenes
Conchoderma auritum
Conchoderma virgatum
Condalia globosa
Condea emoryi
Condea laniflora
Condylocardia digueti
Coniopteryx (Coniopteryx) palpalis
Coniopteryx palpalis
Conocarpus erectus
Conodon serrifer
Conopeum commensale
Contopus cooperi
Contopus pertinax
Contopus sordidulus
Conualevia alba
Conualevia marcusi
Conus (Asprella) arcuatus
Conus (Chelyconus) vittatus
Conus (Conus) bartschi
Conus (Conus) brunneus
Conus (Conus) diadema
Conus (Conus) tiaratus
Conus (Cylinder) dalli
Conus (Dauciconus) dispar
Conus (Leptoconus) emarginatus
Conus (Leptoconus) poormani
Conus (Leptoconus) recurvus
Conus (Leptoconus) regularis
Conus (Leptoconus) virgatus
Conus (Lithoconus) archon
Conus (Pyruconus) fergusoni
Conus (Ximeniconus) perplexus
Conus (Ximeniconus) tornatus
Conus archon
Conus arenatus
Conus brunneus
Conus chaldaeus
Conus diadema
Conus ebraeus
Conus edaphus
Conus fergusoni
Conus gladiator
Conus kerstitchi
Conus lucidus
Conus mahogani
Conus monilifer
Conus nux
Conus patricius
Conus princeps
Conus purpurascens
Conus recurvus
Conus regularis
Conus scalaris
Conus scalarissimus
Conus sponsalis
Conus tessulatus
Conus tiaratus
Conus tornatus
Conus virgatus
Conus xanthicus
Cookeolus boops
Cookeolus japonicus
Coolia monotis
Cooperella subdiaphana
Copaxa copaxoides
Copidozoum adamantum
Copidozoum planum
Copidozoum tenuirostre
Copilia mirabilis
Copilia quadrata
Coprinellus disseminatus
Coracalyptra cervus
Coragyps atratus
Corallianassa borradailei
Corallichirus xuthus
Corallina officinalis
Corallina vancouveriensis
Coralliophila (Coralliophila) macleani
Coralliophila (Pseudomurex) orcuttiana
Coralliophila costata
Coralliophila monodonta
Coralliophila nux
Coralliophila parva
Coralliozetus angelicus
Coralliozetus bicirris
Coralliozetus boehlkei
Coralliozetus micropes
Coralliozetus rosenblatti
Corbicula manilensis
Corbula (Caryocorbula) otra
Corbula marmorata
Corbula nasuta
Corbula obesa
Corbula speciosa
Corbula ventricosa
Corchorus aestuans
Corchorus siliquosus
Coreocarpus dissectus
Coreocarpus insularis
Coreocarpus parthenioides
Corethron criophilum
Corethron hystrix
Cornutella profunda
Corocalyptra cervus
Corolla spectabilis
Coronaster marchenus
Coronula diadema
Coronula reginae
Corticea corticea
Corvula macrops
Corvus corax
Corvus cryptoleucus
Corvus sinaloae
Corycaeus affinis
Corycaeus agilis
Corycaeus amazonicus
Corycaeus andrewsi
Corycaeus catus
Corycaeus crassiusculus
Corycaeus flaccus
Corycaeus latus
Corycaeus ovalis
Corycaeus pacificus
Corycaeus robustus
Corycaeus speciosus
Corycaeus trukicus
Corycaeus typicus
Corymorpha forbesii
Coryne eximia
Coryne pusilla
Coryphaena equiselis
Coryphaena hippurus
Coryphaenoides anguliceps
Coryphellina marcusorum
Coryphopterus nicholsii
Coryphopterus urospilus
Corythodinium diploconus
Cosciniopsis violacea
Coscinodiscus africanus
Coscinodiscus argus
Coscinodiscus asteromphalus
Coscinodiscus centralis
Coscinodiscus cocconeiformis
Coscinodiscus concinnus
Coscinodiscus curvatulus
Coscinodiscus gigas
Coscinodiscus granii
Coscinodiscus jonesianus
Coscinodiscus marginatus
Coscinodiscus neocrenulatus
Coscinodiscus nitidus
Coscinodiscus perforatus
Coscinodiscus perforatus pavillardii
Coscinodiscus radiatus
Coscinodiscus robustus
Coscinodiscus rothii
Coscinodiscus sol
Coscinodiscus stellaris
Coscinodiscus wailesii
Cosmioconcha modesta
Cosmioconcha palmeri
Cosmioconcha pergracilis
Cosmioconcha rehderi
Cosmocalanus darwinii
Cosmocampus arctus
Cosmocampus arctus arctus
Cosmocampus coccineus
Cosmos sulphureus
Cossura bansei
Cossura brunnea
Cossura candida
Cossura soyeri
Costoanachis nigrofusca
Cotonopsis (Turrina) hirundo
Cotonopsis crassiparva
Cotonopsis deroyae
Cotonopsis suteri
Cottsia californica
Cottus punctulatus
Coulterella capitata
Cradoscrupocellaria bertholletti
Crangon arenensis
Craniella abracadabra
Crassinella adamsi
Crassinella coxa
Crassinella ecuadoriana
Crassinella nuculiformis
Crassinella pacifica
Crassinella skoglundae
Crassinella varians
Crassispira (Monilispira) currani
Crassispira (Monilispira) pluto
Crassispira appressa
Crassispira brujae
Crassispira cerithoidea
Crassispira chacei
Crassispira discors
Crassispira nymphia
Crassispira pluto
Crassispira trimariana
Crassispira xanti
Crassostrea columbiensis
Crassostrea corteziensis
Crassostrea gigas
Craugastor occidentalis
Cremnops witkopegasus
Crenella decussata
Crenimugil buchanani
Crepidacantha poissonii
Crepidacantha setigera
Crepidula arenata
Crepidula excavata
Crepidula incurva
Crepidula lessonii
Crepidula onyx
Crepidula rostrata
Crepidula striolata
Crepipatella dorsata
Creseis conica
Creseis virgula
Creseis virgula conica
Creseis virgula virgula
Cressa truxillensis
Cribellopora trichotoma
Cribrostomoides subglobosus
Crio cornutus
Crisia maxima
Crisia operculata
Crisia serrulata
Crisularia pacifica
Crisulipora occidentalis
Critonia quadrangularis
Crocodia aurata
Crocodilichthys gracilis
Crocodylus acutus
Cronius ruber
Crossata californica
Crotalaria incana
Crotalus basiliscus
Crotalus enyo
Crotalus mitchellii
Crotalus mitchellii angelensis
Crotalus ruber
Croton californicus
Croton magdalenae
Croton masonii
Crotophaga sulcirostris
Crucibulum (Crucibulum) monticulus
Crucibulum (Crucibulum) scutellatum
Crucibulum (Crucibulum) spinosum
Crucibulum (Dispotaea) concameratum
Crucibulum concameratum
Crucibulum cyclopium
Crucibulum serratum
Crucibulum spinosum
Crucibulum umbrella
Cryosophila nana
Cryptantha echinosepala
Cryptantha maritima
Cryptocephalus irroratus
Cryptoglossa michelbacheri
Cryptoglossa spiculifera
Cryptogonimus cirrhiti
Cryptolepas rachianecti
Cryptolepas rhachianecti
Cryptomya californica
Cryptopodia hassleri
Crypturellus cinnamomeus
Ctena chiquita
Ctena clarionensis
Ctena clippertonensis
Ctena mexicana
Ctenitis equestris
Ctenocalanus vanus
Ctenocardia biangulata
Ctenochaetus marginatus
Ctenodon niveus
Ctenogobius manglicola
Ctenogobius sagittula
Ctenolepisma longicaudatum
Ctenosaura hemilopha
Ctenosaura pectinata
Cubiceps carinatus
Cubiceps pauciradiatus
Cubiceps whiteleggii
Cucumaria californica
Cucumaria crax dotae
Cucumaria flamma
Cucumis dipsaceus
Cucurbita palmata
Cumingia lamellosa
Cunina frugifera
Cunina octonaria
Cuphea llavea
Cupolaconcha meroclista
Cupuladria biporosa
Cupuladria canariensis
Cuscuta californica
Cuscuta corymbosa
Cuscuta erosa
Cuscuta leptantha
Cuscuta macrocephala
Cuscuta odontolepis
Cuscuta tuberculata
Cushmanella primitiva
Cuthona lizae
Cuthona millenae
Cuthona riosi
Cutleria hancockii
Cyamon koltuni
Cyamus eschrichtii
Cyamus scammoni
Cyanocitta stelleri
Cyanocompsa parellina
Cyanocorax sanblasianus
Cyanocorax yncas
Cyanoplax beanii
Cyanthillium cinereum
Cyathea costaricensis
Cyathermia naticoides
Cyathodonta pedroana
Cyathodonta undulata
Cybicola buccatus
Cybium maculatum
Cycladophora bicornis
Cycladophora davisiana
Cyclammina trullissata
Cyclinella producta
Cyclinella subquadrata
Cyclocardia beebei
Cyclocephala aequatoria
Cyclocephala deceptor
Cyclocephala forcipulata
Cyclocephala freudei
Cyclocephala lunulata
Cyclocephala melanocephala
Cycloes bairdii
Cycloneda sanguinea
Cyclopecten catalinensis
Cyclopecten pernomus
Cyclopsetta panamensis
Cyclopsetta querna
Cyclosa turbinata
Cycloseris curvata
Cycloseris distorta
Cycloseris elegans
Cycloseris mexicana
Cyclostrema gordana
Cyclostremiscus chamizal
Cyclostremiscus gordanus
Cyclostremiscus salvata
Cyclostremiscus trigonatus
Cyclotella litoralis
Cyclotella meneghiniana
Cyclotella stelligera
Cyclotella striata
Cyclotella striata bipunctata
Cyclotella stylorum
Cyclothone acclinidens
Cyclothone atraria
Cyclothone canina
Cyclothone pseudopallida
Cyclothone signata
Cycloxanthops vittatus
Cyerce orteai
Cylinder dalli
Cylindropuntia alcahes
Cylindropuntia cholla
Cylindropuntia lindsayi
Cylindropuntia molesta
Cylindropuntia santamaria
Cylindrotheca closterium
Cylindrotheca gracilis
Cylindrotheca gracilis mayor
Cymakra baileyi
Cymatioa electilis
Cymatium (Monoplex) amictum
Cymatium (Monoplex) lignarium
Cymatium (Monoplex) macrodon
Cymatium (Monoplex) vestitum
Cymatium (Turritriton) gibbosum
Cymatium corrugatum amictum
Cymatium cynocephalum
Cymatoica undulata
Cymatoneis margarita
Cymatosira belgica
Cymatosira lorenziana
Cymatosyrinx allyniana
Cymatosyrinx arenensis
Cymatosyrinx asaedai
Cymbasoma californiense
Cymbopetalum hintonii
Cymopolia zacae
Cymothoa exigua
Cynanthus auriceps
Cynanthus latirostris
Cynodon dactylon
Cynoglossus abbreviatus
Cynometra oaxacana
Cynoponticus coniceps
Cynoscartes atlanticus
Cynoscion nannus
Cynoscion nebulosus
Cynoscion parvipinnis
Cynoscion phoxocephalus
Cynoscion reticulatus
Cynoscion squamipinnis
Cynoscion stolzmanni
Cynoscion xanthulus
Cynoscionicola srivastavai
Cypassis irregularis
Cyperus alternifolius
Cyperus amabilis
Cyperus articulatus
Cyperus dioicus
Cyperus duripes
Cyperus elegans
Cyperus esculentus
Cyperus ferax
Cyperus ligularis
Cyperus perennis
Cyperus rotundus
Cyperus sordidus
Cyperus squarrosus
Cyperus subsquarrosus
Cyphoma emarginata
Cyphoma emarginatum
Cypraea (Zonnaria) annettae
Cypraea albuginosa
Cypraecassis (Levenia) coarctata
Cypraecassis coarctata
Cypraecassis tenuis
Cyprinus carpio
Cypseloides niger
Cypselurus angusticeps
Cypselurus atrisignis
Cypselurus bahiensis
Cypselurus callopterus
Cypselurus heterurus
Cypselurus hubbsi
Cypselurus simus
Cypselurus spilonotopterus
Cypselurus xenopterus
Cyrtocarpa edulis
Cystiscus politulus
Cystodites lobatus
Cystodytes dellachiajei
Cystodytes dellechiajei
Cystodytes lobatus
Cystoidosoma psittacivora
Cytaeis tetrastyla
Cytharella burchi
Dacrydium elegantulum
Dactylagnus mundus
Dactylagnus parvus
Dactyliosolen antarcticus
Dactyliosolen fragilissimus
Dactyliosolen phuketensis
Dactyloctenium aegyptium
Dactyloscopus byersi heraldi
Dactyloscopus elongatus
Dactyloscopus fallax
Dactyloscopus fimbriatus
Dactyloscopus fimbriatus elongatus
Dactyloscopus heraldi
Dactyloscopus insulatus
Dactyloscopus lunaticus
Dactyloscopus pectoralis
Dactyloscopus pectoralis fallax
Dactyloscopus pectoralis insulatus
Dactyloscopus pectoralis pectoralis
Dactylostomum vitellosum
Daira americana
Dalea bicolor
Dalea brandegeei
Dalea mollis
Dallinella occidentalis
Dallocardia senticosa
Danaphos oculatus
Danaus gilippus
Danaus gilippus thersippus
Danaus plexippus
Danaus plexippus plexippus
Daphnella allemani
Daphnella mazatlanica
Daphnella retusa
Dardanus sinistripes
Dasya baillouviana
Dasya caraibica
Dasya sinicola
Dasyatis brevis
Dasyatis dipterura
Dasyatis longus
Dasybatis dipterurus
Dasybranchus glabrus
Dasybranchus lumbricoides
Dasybranchus parplatyceps
Dasygyius depressus
Dasymutilla gloriosa
Dasypus novemcinctus
Datura discolor
Dauciconus virgatus
Dauciconus xanthicus
Daucus montanus
Decapterus hypodus
Decapterus macarellus
Decapterus macrosoma
Decapterus maruadsi
Decapterus muroadsi
Decapterus pinnulatus
Decapterus punctatus
Decapterus sanctaehelenae
Decapterus scombrinus
Decipifus dictynna
Decipisagitta decipiens
Deckertichthys aureolus
Decodon melasma
Delectopecten vancouverensis
Delectopecten zacae
Delonix regia
Delphineis livingstonii
Delphineis minutissima
Delphineis surirella
Delphineis surirella australis
Delphineis surirelloides
Delphinus capensis
Delphinus delphis
Dendostrea folium
Dendostrea sandvichensis
Dendrobias mandibularis
Dendrocygna autumnalis
Dendrocygna bicolor
Dendrodoris fumata
Dendrodoris nigromaculata
Dendrographa leucophaea
Dendrophylax porrectus
Dendrophyllia californica
Dendrospyris binapertonis
Dendrospyris damecornis
Dentalina decepta
Dentalium numerosum
Dentalium oerstedii
Dentalium orstedii numerosum
Dentalium vallicolens
Depressiscala polita
Derbesia marina
Derepodichthys alepidotus
Dermatocarpon americanum
Dermatolepis dermatolepis
Dermatolepis punctatus
Dermatomya mactroides
Dermochelys coriacea
Dermomurex (Dermomurex) obeliscus
Dermomurex (Takia) myrakeenae
Dermomurex bakeri
Dermomurex myrakeenae
Dermomurex obeliscus
Desmanthus fruticosus
Desmanthus levii
Desmanthus oligospermus
Desmodema polystictum
Desmodium procumbens
Desmodium scorpiurus
Desmodus rotundus murinus
Detonula pumila
Deuterammina discorbis
Deuterammina rotaliformis
Diabrotica balteata
Diabrotica circulata
Diacavolinia longirostris
Diacria quadridentata quadridentata
Diacria schmidti
Diadema mexicanum
Diala stephensae
Diapheromera (Diapheromera) kevani
Diapheromera kevani
Diaphus anderseni
Diaphus pacificus
Diapterus aureolus
Diapterus brevirostris
Diapterus peruvianus
Diatrype microstega
Diaulula aurila
Dibranchus hystrix
Dibranchus spinosus
Dibranchus spongiosa
Dichotomaria marginata
Dichotomius carolinus
Dichromanthus michuacanus
Dichromorpha prominula
Dicliptera resupinata
Dicranella hilariana
Dictyocha calida
Dictyocha californica
Dictyocha fibula
Dictyocha fibula robusta
Dictyocha octonaria
Dictyocoryne profunda
Dictyocoryne truncatum
Dictyophimus infabricatus
Dictyophimus platycephalus
Dictyopteris delicatula
Dictyopteris undulata
Dictyopteris zonarioides
Dictyosphaeria cavernosa
Dictyota bartayresiana
Dictyota cervicornis
Dictyota concrescens
Dictyota coriacea
Dictyota crenulata
Dictyota dichotoma
Dictyota dichotoma intricata
Dictyota divaricata
Dictyota flabellata
Dictyota friabilis
Dictyota humifusa
Dictyota masonii
Dictyota pfaffii
Dictyota pulchella
Dictyota vivesii
Dictyota volubilis
Dicyema von
Didelphis virginiana
Didemnum carnulentum
Didemnum carnulentum lacteolum
Didemnum vexillum
Didymocyrtis tetrathalamus
Digenea rafaelii
Digenea simplex
Digitacalia tridactylitis
Digitaria bicornis
Digitaria californica
Digitaria insularis
Digitothyrea polyglossa
Dilophus okamurae
Dilophus pinnatus
Dimelaena californica
Dimelaena radiata
Dimeregramma maculatum
Dimeregramma marinum
Dimeregramma minus
Dimeregramma minus nana
Dimya californiana
Dinofurcula ventralis
Dinophysis acuminata
Dinophysis acutoides
Dinophysis amandula
Dinophysis apicata
Dinophysis argus
Dinophysis caudata
Dinophysis caudata acutiformis
Dinophysis diegensis
Dinophysis doryphora
Dinophysis exigua
Dinophysis fortii
Dinophysis hastata
Dinophysis norvegica
Dinophysis operculata
Dinophysis operculoides
Dinophysis ovum
Dinophysis parvula
Dinophysis paulseni
Dinophysis paulsenii
Dinophysis porodictyum
Dinophysis rapa
Dinophysis rotundata
Dinophysis schuettii
Dinophysis tripos
Diodon eydouxii
Diodon holocanthus
Diodon hystrix
Diodon liturosus
Diodora alta
Diodora digueti
Diodora inaequalis
Diodora punctifissa
Diodora pusilla
Diodora saturnalis
Diogenichthys atlanticus
Diogenichthys laternatus
Dione (Agraulis) vanillae
Dione (Agraulis) vanillae incarnata
Dione juno
Dione vanillae
Dioon tomasellii
Diopatra denticulata
Diopatra farallonensis
Diopatra mexicana
Diopatra neotridens
Diopatra obliqua
Diopatra ornata
Diopatra papillata
Diopatra splendidissima
Diopatra tridentata
Dioprosopa clavatus
Diospyros intricata
Diospyros nidiformis
Dipetalogaster maxima
Diphthera festiva
Diphyes bojani
Diphyes dispar
Diplachne fusca
Diplangus mexicanus
Diplectanum amplidiscatum
Diplectrum eumelum
Diplectrum euryplectrum
Diplectrum labarum
Diplectrum macropoma
Diplectrum maximum
Diplectrum pacificum
Diplectrum rostrum
Diplectrum sciurus
Diplobatis ommata
Diplochaetetes mexicanus
Diplodonta balcombensis
Diplodonta inezensis
Diplodonta orbella
Diplodonta semirugosa
Diplodonta sericata
Diplodonta soror
Diplodonta subquadrata
Diploicia canescens
Diplomenora cocconeiformis
Diplomma serpentinum
Diploneis bombus
Diploneis crabro
Diploneis dalmatica
Diploneis finica
Diploneis finnica genuina
Diploneis gruendleri
Diploneis incurvata
Diploneis interrupta
Diploneis litoralis clathrata
Diploneis littoralis
Diploneis nitescens
Diploneis obliqua
Diploneis ovalis
Diploneis papula
Diploneis smithi
Diploneis smithii
Diploneis splendida
Diploneis vacillans
Diploneis vacillans vacillans
Diploneis weissflogii
Diplopelta bomba
Diplopelta globulus
Diplopeltopsis minor
Diplophos proximus
Diplophos taenia
Diplopsalis lenticula
Diplopsalopsis bomba
Diplopsalopsis orbicularis
Diploschistes aeneus
Diplospinus multistriatus
Diplura simplex
Diplura simulans
Dipodomys agilis australis
Dipodomys margaritae
Dipodomys merriami
Dipodomys merriami margaritae
Dipodomys merriami melanurus
Dipolydora armata
Dipolydora bidentata
Dipolydora giardi
Dipolydora socialis
Dipsosaurus dorsalis
Dipsosaurus dorsalis dorsalis
Dipurena reesi
Dirina mexicana
Dirinaria aegialita
Dirinaria applanata
Dirinaria complicata
Dirinaria confluens
Dirinaria confusa
Dirona picta
Disakisperma dubium
Discoporella umbellata
Discopyge ommata
Discotectonica placentalis
Discradisca cumingii
Disporella buskiana
Disporella californica
Disporella fimbriata
Disporella novaehollandiae
Dissodinium elegans
Dissodinium lunula
Dissodinium pseudolunula
Distichlis littoralis
Distichlis spicata
Distimake aureus
Distimake quinquefolius
Distorsio constricta
Distorsio decussata
Distorsio jenniernestae
Distorsio minoruohnishii
Ditaxis brandegeei
Ditaxis lanceolata
Ditaxis serrata
Ditrichocorycaeus affinis
Ditrichocorycaeus amazonicus
Ditrichocorycaeus andrewsi
Ditylum brightwellii
Divalinga eburnea
Divalinga perparvula
Doa dora
Dodonaea viscosa
Dolabella auricularia
Dolabella californica
Dolabrifera dolabrifera
Dolichomastix tenuilepis
Dolichupis myrae
Domecia hispida
Donax (Paraserrula) gouldii
Donax californicus
Donax carinatus
Donax gracilis
Donax punctatostriatus
Donkinia recta
Donkinia thumii
Doriopsilla janaina
Doriopsilla rowena
Doriopsis pecten
Doriopsis viridis
Doriprismatica sedna
Doris pickensi
Doris umbrella
Doris viridis
Dormitator latifrons
Dormitator maculatus
Dorvillea moniloceras
Dorymyrmex bicolor
Doryrhamphus excisus
Doryrhamphus excisus excisus
Doryrhamphus melanopleura
Doryrhamphus paulus
Doryteuthis (Amerigo) opalescens
Dosidicus gigas
Dosinia (Dosinia) dunkeri
Dosinia dunkeri
Dosinia ponderosa
Doto lancei
Drepanidae bleeker
Drepanophora tuberculata
Drillia (Drillia) acapulcana
Drillia (Drillia) tumida
Drillia tumida
Drilonereis falcata
Drilonereis filum
Drilonereis longa
Drilonereis magna
Drilonereis mexicana
Dromidia larraburii
Dromidia larraburrei
Druppatractus irregularis
Druppatractus variabilis
Dryas iulia
Dryas iulia moderata
Drymarchon melanurus
Drymaria debilis
Drymaria holosteoides
Drymaria viscosa
Dryobates scalaris
Dryocopus lineatus
Dryopetalon palmeri
Ductoconus princeps
Dudleya albiflora
Dudleya cultrata
Dudleya nubigena
Dudleya saxosa
Dulcerana granularis
Dumetella carolinensis
Duranta erecta
Dynamena crisioides
Dynamena disticha
Dynamena quadridentata
Dynamenella dianae
Dynoides crenulatus
Dynoides saldanai
Dynomene ursula
Dysphania ambrosioides
Ebalia cristata
Ebenopsis confinis
Echeneis naucrates
Echidna nebulosa
Echidna nocturna
Echinargus isola
Echinaster (Othilia) tenuispina
Echinaster (Othilia) tenuispinus
Echinaster parvispinus
Echinaster tenuispina
Echinocereus barthelowanus
Echinocereus barthelowianus
Echinocereus brandegeei
Echinocereus pensilis
Echinocereus sciurus
Echinochloa colonum
Echinochloa crus-galli
Echinolittorina apicina
Echinolittorina aspera
Echinolittorina modesta
Echinolittorina parcipicta
Echinolittorina penicillata
Echinolittorina ziczac
Echinometra oblonga
Echinometra vanbrunti
Echinomma antarticum
Echinomma delicatum
Echinopepon bigelovii
Echinopepon cirrhopedunculatus
Echinopepon insularis
Echinopepon minimus
Echinorhinus cookei
Echinothrix calamaris
Echiodon exsilium
Echiophis brunneus
Eclipta alba
Eclipta prostrata
Eclysippe trilobata
Eclysippe vanelli
Ectocarpus acutus
Ectocarpus bryantii
Ectocarpus parvus
Ectocarpus simulans
Ectopleura crocea
Edwardsium lobipes
Eggerella pusilla
Eggerelloides advenus
Egretta caerulea
Egretta rufescens
Egretta thula
Egretta tricolor
Ehrenbergia granulosa
Einhornia crustulenta
Eirene viridula
Eisenia arborea
Ekemblemaria myersi
Elacatinus digueti
Elacatinus limbaughi
Elacatinus puncticulatus
Elachisina saxicola
Elaeocyma arenensis
Elaeocyma baileyi
Elaeocyma ricaudae
Elagatis bipinnulata
Elagatis bipinnulatus
Elanus leucurus
Elaphococus cervicornis
Elattarchus archidium
Eleocharis geniculata
Eleocharis macrostachya
Eleocharis mutata
Eleotris picta
Eleusine indica
Eleutherodactylus pallidus
Ellisella limbaughi
Elongobula parallela
Elongoparorchis moniliovatus
Elops affinis
Elops saurus
Elphidium (Polystomella) advenum
Elphidium crispum
Elphidium crispum subcrispum
Elphidium frigidum
Elphidium incertum lene
Elphidium pustulosum
Elphidium spinatum
Elphidium translucens
Elphidium tumidum
Elysia diomedea
Elytraria imbricata
Elytrophallus mexicanus
Embiotoca jacksoni
Emblemaria angelica
Emblemaria hypacanthus
Emblemaria nivipes
Emblemaria piratica
Emblemaria walkeri
Emerita rathbunae
Emesis emesia emesia
Emilia sonchifolia
Empidonax difficilis
Empidonax hammondii
Empidonax minimus
Empidonax oberholseri
Empidonax traillii
Empidonax wrightii
Enaeta barnesii
Enaeta cumingii
Enallagma eiseni
Enallopagurus coronatus
Encelia balandra
Encelia conspersa
Encelia farinosa
Encelia halimifolia
Encelia palmeri
Encelia ventorum
Encheliophis dubius
Encheliophis jordani
Encheliophis vermicularis
Enchelycore octaviana
Encope californica
Encope grandis
Encope insularis
Encope micropora
Encope wetmorei
Endictya robusta
Endopachys grayi
Endopachys vaughani
Engina pulchra
Engraulis brownii
Engraulis mordax
Engraulis mordax mordax
Engyophrys sanctilaurentia
Engyophrys sanctilaurentii
Enicospilus guatemalensis
Enneagonum hyalinum
Enneanectes carminalis
Enneanectes cteniceps
Enneanectes exsul
Enneanectes macrops
Enneanectes reticulatus
Enneanectes sexmaculatus
Enneaphormis rotula
Enneapogon desvauxii
Ennucula columbiana
Ennucula linki
Ennucula tenuis
Enoploteuthis obliqua
Ensiculifera angulata
Entada polystachya
Enterographa anguinella
Enterolobium cyclocarpum
Entodesma pictum
Entomacrodus chiostictus
Entomacrodus sealei
Entomoneis alata
Entomoneis alata genuina
Entomoneis sulcata
Entosphenus tridentatus
Ephippion guttifer
Epialtus minimus
Epicodakia clarionensis
Epicodakia clippertonensis
Epidendrium billeeanum
Epinephelus acanthistius
Epinephelus aeneus
Epinephelus analogus
Epinephelus cifuentesi
Epinephelus clippertonensis
Epinephelus dermatolepis
Epinephelus itajara
Epinephelus labriformis
Epinephelus marginatus
Epinephelus multiguttatus
Epinephelus niphobles
Epinephelus niveatus
Epinephelus panamensis
Epinephelus quinquefasciatus
Epiphragmophora areolata
Episcynia multicarinata
Episiphon innumerabile
Epithemia constricta
Epithemia musculus
Epithemia sorex
Epithemia zebra genuina
Epitonium elenense
Epitonium hindsii
Epitonium macleani
Epitonium oestadianum
Epitonium paradisi
Epitonium togatum
Epixanthus tenuidactylos
Epixanthus tenuidactylus
Eragrostis cilianensis
Eragrostis ciliaris
Eragrostis pectinacea
Eragrostis prolifera
Eragrostis tephrosanthos
Eragrostis viscosa
Eranno bicirrata
Eranno crassidentata
Eranno lagunae
Eratidus foliaceus
Eremicaster pacificus
Eremophila alpestris
Eremosis littoralis
Eretmochelys imbricata
Ericerodes veleronis
Erichsonella cortezi
Erigeron socorrensis
Erinnyis ello
Erinnyis obscura
Erinnyis obscura socorroensis
Eriochloa acuminata
Eriochloa aristata
Eriophora edax
Eriphia squamata
Erosaria (Erosaria) albuginosa
Erotelis armiger
Errazurizia megacarpa
Erylus sollasi
Erynnis funeralis
Erythranthe floribunda
Erythranthe geyeri
Erythrina flabelliformis
Erythrostemon pannosus
Erythrostemon placidus
Erythrotrichia carnea
Escharina vulgaris
Eschrichtius robustus
Esenbeckia flava
Estigmene acrea
Ethusa americana
Ethusa lata
Etropus crossotus
Etropus peruvianus
Etrumeus acuminatus
Etrumeus micropus
Etrumeus othonops
Etrumeus sadina
Etrumeus teres
Euagrus gertschi
Euagrus josephus
Eualetes tulipa
Euapta godeffroyi
Euapta lappa
Eubalaena japonica
Eubranchus steinbecki
Eubranchus yolandae
Eucalanus inermis
Eucalanus mucronatus
Eucalanus pileatus
Eucalanus subcrassus
Eucalanus subtenuis
Eucampia cornuta
Eucampia striata
Eucampia zodiacus
Euceramus transversilineatus
Euchaeta indica
Euchaeta longicornis
Euchaeta marina
Euchaeta wolfendeni
Euchaetes zella
Eucheilota bakeri
Eucheilota menoni
Eucheilota paradoxica
Euchitonia echinata
Euchitonia elegans
Euchitonia furcata
Euchone incolor
Eucidaris thouarsii
Eucinetops lucasi
Eucinetops rubellula
Eucinetops rubellulus
Eucinostomus argenteus
Eucinostomus californiensis
Eucinostomus currani
Eucinostomus dowii
Eucinostomus entomelas
Eucinostomus gracilis
Eucinostomus melanopterus
Eucleoteuthis luminosa
Eucnide cordata
Eucrassatella antillarum
Eucrassatella gibbosa
Eucyrtidium acuminatum
Eucyrtidium anomalum
Eucyrtidium hexagonatum
Eucyrtidium hexastichum
Eucyrtidium hexastichus
Eucyrtidium infundibulum
Eudendrium attenuatum
Eudendrium capillare
Eudendrium cochleatum
Eudendrium ramosum
Eudendrium tenellum
Eudistoma diaphanes
Eudistoma molle
Eudistoma psammion
Eudocimus albus
Eudoxoides mitra
Eugenes fulgens
Eugerres axillaris
Eugerres lineatus
Eugorgia ampla
Eugorgia aurantiaca
Eugorgia bradleyi
Eugorgia forreri
Eugorgia rubens
Eugorgia wilkiei
Eulaema (Apeulaema) cingulata
Eulaema cingulata
Eulaema polychroma
Eulalia myriacycla
Eulalia myriacyclum
Eulamia platyrhynchus
Euleptorhamphus longirostris
Euleptorhamphus viridis
Eulimetta pagoda
Eulithidium cyclostoma
Eulithidium perforatum
Eulithidium substriatum
Eulithidium typicum
Eulobus crassifolius
Eulobus sceptrostigma
Euloxostomum bradyi
Euloxostomum pseudobeyrichi
Eumecichthys fiski
Eumorpha vitis
Eunaticina heimi
Eunica monima
Eunice americana
Eunice antennata
Eunice biannulata
Eunice cedroensis
Eunice hawaiensis
Eunice medicina
Eunice mexicana
Eunice multicylindri
Eunice panamena
Eunice rubra
Eunice vittata
Eunice vittatopsis
Eunota californica
Eunotogramma laevis
Eunotogramma marinum
Euphagus cyanocephalus
Euphausia diomedeae
Euphausia distinguenda
Euphausia eximia
Euphausia lamelligera
Euphausia mutica
Euphausia tenera
Euphonia godmani
Euphorbia abramsiana
Euphorbia albomarginata
Euphorbia anthonyi
Euphorbia anychioides
Euphorbia brandegeei
Euphorbia californica
Euphorbia dentosa
Euphorbia dioeca
Euphorbia eriantha
Euphorbia graminea
Euphorbia heterophylla
Euphorbia hindsiana
Euphorbia hirta
Euphorbia hypericifolia
Euphorbia hyssopifolia
Euphorbia incerta
Euphorbia leucophylla
Euphorbia lomelii
Euphorbia magdalenae
Euphorbia micromera
Euphorbia misera
Euphorbia pediculifera
Euphorbia petrina
Euphorbia polycarpa
Euphorbia pondii
Euphorbia serpens
Euphorbia setiloba
Euphorbia thymifolia
Euphorbia tomentulosa
